date,temperature,fahrenheit,humidity
2019-03-09 07:33:02.767,21.10,69.80,41.40
2019-03-09 07:32:59.767,21.00,69.98,41.50
2019-03-09 07:32:56.765,21.00,69.80,41.40
2019-03-09 07:32:53.764,21.00,69.80,43.00
2019-03-09 07:32:50.763,21.10,69.80,42.80
2019-03-09 07:32:47.762,21.00,69.98,42.80
2019-03-09 07:32:44.761,21.00,69.80,42.70
2019-03-09 07:32:41.759,21.10,69.80,42.60
2019-03-09 07:32:38.758,21.00,69.98,42.80
2019-03-09 07:32:35.756,21.10,69.80,42.70
2019-03-09 07:32:32.754,21.10,69.98,42.80
2019-03-09 07:32:29.754,21.00,69.98,42.90
2019-03-09 07:32:26.753,21.10,69.80,42.90
2019-03-09 07:32:23.752,21.00,69.98,43.00
2019-03-09 07:32:20.753,21.00,69.80,42.80
2019-03-09 07:32:17.752,21.00,69.98,42.80
2019-03-09 07:32:14.752,21.10,69.80,42.80
2019-03-09 07:32:11.751,21.00,69.80,42.70
2019-03-09 07:32:08.751,21.10,69.80,42.60
2019-03-09 07:32:05.752,21.10,69.98,42.70
2019-03-09 07:32:02.750,21.00,69.98,42.70
2019-03-09 07:31:59.747,21.00,69.80,41.20
2019-03-09 07:31:56.746,21.10,69.98,42.70
2019-03-09 07:31:53.743,21.10,69.80,41.20
2019-03-09 07:31:50.744,21.10,69.98,42.60
2019-03-09 07:31:47.742,21.10,69.98,42.60
2019-03-09 07:31:44.741,21.00,69.98,42.60
2019-03-09 07:31:41.739,21.10,69.80,42.60
2019-03-09 07:31:38.736,21.00,69.98,42.80
2019-03-09 07:31:35.736,21.00,69.80,42.70
2019-03-09 07:31:32.735,21.10,69.98,42.80
2019-03-09 07:31:29.734,21.10,69.98,42.80
2019-03-09 07:31:26.732,21.10,69.98,42.70
2019-03-09 07:31:23.729,21.10,69.98,41.30
2019-03-09 07:31:20.726,21.00,69.80,42.80
2019-03-09 07:31:17.725,21.10,69.98,42.70
2019-03-09 07:31:14.725,21.10,69.98,42.80
2019-03-09 07:31:11.724,21.10,69.80,42.70
2019-03-09 07:31:08.723,21.10,69.98,42.80
2019-03-09 07:31:05.719,21.00,69.98,42.00
2019-03-09 07:31:02.718,21.10,69.80,42.90
2019-03-09 07:30:59.716,21.10,69.98,42.90
2019-03-09 07:30:56.712,21.10,69.98,43.00
2019-03-09 07:30:53.709,21.10,69.98,42.70
2019-03-09 07:30:50.707,21.10,69.98,43.00
2019-03-09 07:30:47.706,21.10,69.80,42.70
2019-03-09 07:30:44.702,21.10,69.98,42.80
2019-03-09 07:30:41.701,21.10,69.98,42.80
2019-03-09 07:30:38.698,21.00,69.98,42.80
2019-03-09 07:30:35.695,21.10,69.80,42.60
2019-03-09 07:30:32.692,21.00,69.98,42.70
2019-03-09 07:30:29.689,21.10,69.80,42.60
2019-03-09 07:30:26.688,21.10,69.98,42.80
2019-03-09 07:30:23.687,21.10,69.98,42.50
2019-03-09 07:30:20.686,21.10,69.98,42.70
2019-03-09 07:30:17.683,21.10,69.98,42.80
2019-03-09 07:30:14.682,21.10,69.98,42.70
2019-03-09 07:30:11.680,21.10,69.98,42.70
2019-03-09 07:30:08.679,21.10,69.98,42.80
2019-03-09 07:30:05.679,21.10,69.98,42.80
2019-03-09 07:30:02.678,21.10,69.98,42.80
2019-03-09 07:29:59.676,21.10,69.98,42.70
2019-03-09 07:29:56.674,21.10,69.98,43.00
2019-03-09 07:29:53.671,21.10,69.98,42.70
2019-03-09 07:29:50.669,21.10,69.98,42.70
2019-03-09 07:29:47.669,21.10,69.98,41.30
2019-03-09 07:29:44.669,21.10,69.98,41.30
2019-03-09 07:29:41.667,21.10,69.98,41.90
2019-03-09 07:29:38.666,21.10,69.98,42.70
2019-03-09 07:29:35.663,21.10,69.98,42.60
2019-03-09 07:29:32.662,21.10,69.98,41.30
2019-03-09 07:29:29.663,21.10,69.98,41.30
2019-03-09 07:29:26.660,21.10,69.98,42.60
2019-03-09 07:29:23.658,21.10,69.98,42.70
2019-03-09 07:29:20.658,21.10,69.98,41.60
2019-03-09 07:29:17.657,21.10,69.98,42.90
2019-03-09 07:29:14.656,21.10,69.98,42.80
2019-03-09 07:29:11.656,21.10,69.98,41.60
2019-03-09 07:29:08.654,21.10,69.98,41.80
2019-03-09 07:29:05.653,21.10,69.98,43.00
2019-03-09 07:29:02.652,21.10,69.98,42.90
2019-03-09 07:28:59.651,21.10,69.98,42.80
2019-03-09 07:28:56.649,21.10,69.98,42.80
2019-03-09 07:28:53.649,21.10,69.98,41.60
2019-03-09 07:28:50.645,21.10,69.98,42.80
2019-03-09 07:28:47.644,21.10,69.98,42.80
2019-03-09 07:28:44.644,21.10,69.98,42.80
2019-03-09 07:28:41.641,21.10,69.98,42.90
2019-03-09 07:28:38.638,21.10,69.98,42.80
2019-03-09 07:28:35.635,21.10,69.98,42.80
2019-03-09 07:28:32.636,21.10,69.98,42.80
2019-03-09 07:28:29.635,21.10,69.98,41.40
2019-03-09 07:28:26.632,21.10,69.98,42.80
2019-03-09 07:28:23.631,21.10,69.98,43.00
2019-03-09 07:28:20.630,21.10,69.98,43.00
2019-03-09 07:28:17.625,21.10,69.98,42.80
2019-03-09 07:28:14.624,21.10,69.98,43.00
2019-03-09 07:28:11.624,21.10,69.98,42.70
2019-03-09 07:28:08.624,21.10,69.98,43.00
2019-03-09 07:28:05.622,21.10,69.98,43.00
2019-03-09 07:28:02.619,21.10,69.98,43.10
2019-03-09 07:27:59.619,21.10,69.98,43.10
2019-03-09 07:27:56.616,21.10,69.98,42.10
2019-03-09 07:27:53.616,21.10,69.98,42.10
2019-03-09 07:27:50.614,21.10,69.98,43.00
2019-03-09 07:27:47.611,21.10,69.98,43.00
2019-03-09 07:27:44.608,21.10,69.98,43.00
2019-03-09 07:27:41.605,21.10,69.98,43.00
2019-03-09 07:27:38.604,21.10,69.98,42.90
2019-03-09 07:27:35.602,21.10,69.98,42.80
2019-03-09 07:27:32.601,21.10,69.98,43.00
2019-03-09 07:27:29.599,21.10,69.98,43.20
2019-03-09 07:27:26.595,21.10,69.98,42.90
2019-03-09 07:27:23.593,21.10,69.98,43.00
2019-03-09 07:27:20.593,21.10,69.98,42.90
2019-03-09 07:27:17.592,21.10,69.98,43.00
2019-03-09 07:27:14.589,21.10,69.98,43.00
2019-03-09 07:27:11.587,21.10,69.98,43.00
2019-03-09 07:27:08.587,21.10,69.98,43.00
2019-03-09 07:27:05.585,21.10,69.98,43.00
2019-03-09 07:27:02.583,21.10,69.98,42.90
2019-03-09 07:26:59.580,21.10,69.98,42.90
2019-03-09 07:26:56.580,21.10,69.98,43.00
2019-03-09 07:26:53.579,21.10,69.98,42.90
2019-03-09 07:26:50.577,21.10,69.98,43.00
2019-03-09 07:26:47.577,21.10,69.98,43.10
2019-03-09 07:26:44.575,21.10,69.98,42.60
2019-03-09 07:26:41.572,21.10,69.80,42.70
2019-03-09 07:26:38.571,21.10,69.80,42.30
2019-03-09 07:26:35.567,21.10,69.98,42.90
2019-03-09 07:26:32.566,21.10,69.98,43.10
2019-03-09 07:26:29.564,21.10,69.98,42.90
2019-03-09 07:26:26.560,21.10,69.98,42.90
2019-03-09 07:26:23.560,21.00,69.98,43.00
2019-03-09 07:26:20.559,21.00,69.80,43.00
2019-03-09 07:26:17.559,21.10,69.80,42.80
2019-03-09 07:26:14.558,21.10,69.98,42.90
2019-03-09 07:26:11.558,21.10,69.98,43.00
2019-03-09 07:26:08.559,21.10,69.98,42.80
2019-03-09 07:26:05.559,21.10,69.98,41.40
2019-03-09 07:26:02.558,21.10,69.98,43.00
2019-03-09 07:25:59.558,21.10,69.98,42.60
2019-03-09 07:25:56.558,21.10,69.98,42.70
2019-03-09 07:25:53.555,21.10,69.98,42.80
2019-03-09 07:25:50.552,21.00,69.98,42.70
2019-03-09 07:25:47.552,21.10,69.98,42.80
2019-03-09 07:25:44.550,21.10,69.98,42.90
2019-03-09 07:25:41.548,21.10,69.98,42.90
2019-03-09 07:25:38.547,21.10,69.98,42.80
2019-03-09 07:25:35.543,21.10,69.98,42.80
2019-03-09 07:25:32.541,21.10,69.98,42.80
2019-03-09 07:25:29.537,21.10,69.98,42.20
2019-03-09 07:25:26.537,21.10,69.98,42.90
2019-03-09 07:25:23.537,21.10,69.98,42.70
2019-03-09 07:25:20.536,21.10,69.98,42.90
2019-03-09 07:25:17.534,21.10,69.98,43.10
2019-03-09 07:25:14.534,21.10,69.98,41.50
2019-03-09 07:25:11.533,21.10,69.98,42.80
2019-03-09 07:25:08.533,21.10,69.98,42.90
2019-03-09 07:25:05.531,21.10,69.98,42.90
2019-03-09 07:25:02.528,21.10,69.98,42.90
2019-03-09 07:24:59.529,21.10,69.98,42.80
2019-03-09 07:24:56.525,21.10,69.98,42.80
2019-03-09 07:24:53.524,21.10,69.98,43.00
2019-03-09 07:24:50.523,21.10,69.98,43.00
2019-03-09 07:24:47.520,21.10,69.98,43.00
2019-03-09 07:24:44.521,21.10,69.98,43.00
2019-03-09 07:24:41.518,21.10,69.98,43.20
2019-03-09 07:24:38.516,21.10,69.98,43.20
2019-03-09 07:24:35.515,21.10,69.98,42.80
2019-03-09 07:24:32.514,21.00,69.98,43.20
2019-03-09 07:24:29.514,21.10,69.80,41.60
2019-03-09 07:24:26.513,21.10,69.98,43.20
2019-03-09 07:24:23.510,21.10,69.98,43.20
2019-03-09 07:24:20.509,21.10,69.98,43.20
2019-03-09 07:24:17.507,21.10,69.98,43.10
2019-03-09 07:24:14.506,21.10,69.80,43.10
2019-03-09 07:24:11.505,21.10,69.98,43.00
2019-03-09 07:24:08.506,21.00,69.98,42.90
2019-03-09 07:24:05.505,21.00,69.80,42.80
2019-03-09 07:24:02.502,21.10,69.80,42.70
2019-03-09 07:23:59.499,21.00,69.98,42.80
2019-03-09 07:23:56.496,21.10,69.80,42.70
2019-03-09 07:23:53.493,21.10,69.98,41.70
2019-03-09 07:23:50.489,21.00,69.98,43.00
2019-03-09 07:23:47.487,21.00,69.80,42.90
2019-03-09 07:23:44.485,21.10,69.98,42.80
2019-03-09 07:23:41.483,21.10,69.80,42.80
2019-03-09 07:23:38.481,21.00,69.98,42.90
2019-03-09 07:23:35.481,21.10,69.98,43.00
2019-03-09 07:23:32.477,21.10,69.80,43.00
2019-03-09 07:23:29.476,21.10,69.98,42.90
2019-03-09 07:23:26.474,21.00,69.98,41.60
2019-03-09 07:23:23.474,21.00,69.80,42.50
2019-03-09 07:23:20.472,21.00,69.80,43.10
2019-03-09 07:23:17.471,21.10,69.80,42.80
2019-03-09 07:23:14.471,21.00,69.98,42.20
2019-03-09 07:23:11.468,21.00,69.80,42.90
2019-03-09 07:23:08.466,21.00,69.80,42.90
2019-03-09 07:23:05.464,21.00,69.80,41.50
2019-03-09 07:23:02.461,21.00,69.80,41.50
2019-03-09 07:22:59.461,21.00,69.80,41.50
2019-03-09 07:22:56.459,21.00,69.80,42.00
2019-03-09 07:22:53.458,21.00,69.80,43.00
2019-03-09 07:22:50.457,21.00,69.80,42.90
2019-03-09 07:22:47.457,21.00,69.80,43.10
2019-03-09 07:22:44.453,21.00,69.80,42.80
2019-03-09 07:22:41.453,21.00,69.80,43.10
2019-03-09 07:22:38.451,21.00,69.80,42.90
2019-03-09 07:22:35.450,21.10,69.80,42.90
2019-03-09 07:22:32.449,21.10,69.98,43.20
2019-03-09 07:22:29.448,21.00,69.98,43.00
2019-03-09 07:22:26.449,21.00,69.80,43.00
2019-03-09 07:22:23.448,21.00,69.80,43.00
2019-03-09 07:22:20.449,21.00,69.80,42.90
2019-03-09 07:22:17.448,21.00,69.80,43.10
2019-03-09 07:22:14.445,21.00,69.80,43.00
2019-03-09 07:22:11.445,21.00,69.80,43.00
2019-03-09 07:22:08.445,21.00,69.80,43.00
2019-03-09 07:22:05.444,21.00,69.80,42.90
2019-03-09 07:22:02.441,21.00,69.80,43.10
2019-03-09 07:21:59.439,21.00,69.80,42.90
2019-03-09 07:21:56.435,21.00,69.80,42.90
2019-03-09 07:21:53.434,21.00,69.80,42.90
2019-03-09 07:21:50.432,21.00,69.80,42.90
2019-03-09 07:21:47.428,21.00,69.80,41.50
2019-03-09 07:21:44.425,21.00,69.80,42.90
2019-03-09 07:21:41.422,21.00,69.80,42.90
2019-03-09 07:21:38.421,21.00,69.80,42.70
2019-03-09 07:21:35.420,21.00,69.80,43.10
2019-03-09 07:21:32.420,21.00,69.80,42.90
2019-03-09 07:21:29.420,21.00,69.80,41.50
2019-03-09 07:21:26.419,21.00,69.80,41.60
2019-03-09 07:21:23.420,21.00,69.80,43.00
2019-03-09 07:21:20.419,21.00,69.80,42.90
2019-03-09 07:21:17.418,21.00,69.80,41.70
2019-03-09 07:21:14.417,21.00,69.80,42.90
2019-03-09 07:21:11.416,21.00,69.80,42.90
2019-03-09 07:21:08.414,21.00,69.80,42.70
2019-03-09 07:21:05.413,21.00,69.80,42.90
2019-03-09 07:21:02.411,21.00,69.80,43.00
2019-03-09 07:20:59.411,21.00,69.80,43.10
2019-03-09 07:20:56.408,21.00,69.80,41.60
2019-03-09 07:20:53.408,21.00,69.80,43.00
2019-03-09 07:20:50.404,21.00,69.80,43.10
2019-03-09 07:20:47.403,21.00,69.80,43.10
2019-03-09 07:20:44.400,21.00,69.80,43.30
2019-03-09 07:20:41.400,21.00,69.80,43.20
2019-03-09 07:20:38.399,21.00,69.80,43.10
2019-03-09 07:20:35.396,21.00,69.80,43.10
2019-03-09 07:20:32.395,21.00,69.80,43.10
2019-03-09 07:20:29.395,21.00,69.80,42.90
2019-03-09 07:20:26.394,21.00,69.80,42.90
2019-03-09 07:20:23.394,21.00,69.80,43.00
2019-03-09 07:20:20.392,21.00,69.80,42.90
2019-03-09 07:20:17.392,21.00,69.80,42.70
2019-03-09 07:20:14.390,21.00,69.80,42.80
2019-03-09 07:20:11.388,21.00,69.80,43.00
2019-03-09 07:20:08.386,21.00,69.80,42.70
2019-03-09 07:20:05.385,21.00,69.80,42.90
2019-03-09 07:20:02.385,21.00,69.80,42.80
2019-03-09 07:19:59.382,21.00,69.80,42.80
2019-03-09 07:19:56.379,21.00,69.80,42.80
2019-03-09 07:19:53.377,21.00,69.80,42.90
2019-03-09 07:19:50.375,21.00,69.80,41.40
2019-03-09 07:19:47.371,21.00,69.80,42.90
2019-03-09 07:19:44.371,21.00,69.80,42.80
2019-03-09 07:19:41.369,21.00,69.80,42.80
2019-03-09 07:19:38.365,21.00,69.80,42.80
2019-03-09 07:19:35.364,21.00,69.80,42.90
2019-03-09 07:19:32.361,21.00,69.80,43.00
2019-03-09 07:19:29.360,21.00,69.80,42.80
2019-03-09 07:19:26.360,21.00,69.80,43.00
2019-03-09 07:19:23.358,21.00,69.80,42.70
2019-03-09 07:19:20.357,21.00,69.80,42.70
2019-03-09 07:19:17.354,21.00,69.80,42.90
2019-03-09 07:19:14.352,21.00,69.80,42.70
2019-03-09 07:19:11.351,21.00,69.80,42.70
2019-03-09 07:19:08.350,21.00,69.80,42.50
2019-03-09 07:19:05.348,21.00,69.80,42.70
2019-03-09 07:19:02.345,21.00,69.80,42.80
2019-03-09 07:18:59.344,21.00,69.80,42.80
2019-03-09 07:18:56.341,21.00,69.80,42.80
2019-03-09 07:18:53.340,21.00,69.80,42.80
2019-03-09 07:18:50.337,21.00,69.80,42.80
2019-03-09 07:18:47.334,21.00,69.80,42.90
2019-03-09 07:18:44.333,21.00,69.80,42.80
2019-03-09 07:18:41.331,21.00,69.80,42.80
2019-03-09 07:18:38.328,21.00,69.80,42.90
2019-03-09 07:18:35.327,21.00,69.80,43.00
2019-03-09 07:18:32.326,21.00,69.80,42.80
2019-03-09 07:18:29.326,21.00,69.80,42.80
2019-03-09 07:18:26.326,21.00,69.80,42.90
2019-03-09 07:18:23.326,21.00,69.80,42.10
2019-03-09 07:18:20.326,21.00,69.80,42.90
2019-03-09 07:18:17.326,21.00,69.80,42.90
2019-03-09 07:18:14.325,21.00,69.80,42.80
2019-03-09 07:18:11.324,21.00,69.80,42.80
2019-03-09 07:18:08.322,21.00,69.80,42.90
2019-03-09 07:18:05.320,21.00,69.80,42.00
2019-03-09 07:18:02.320,21.00,69.80,42.80
2019-03-09 07:17:59.317,21.00,69.80,42.70
2019-03-09 07:17:56.316,21.00,69.80,42.90
2019-03-09 07:17:53.315,21.00,69.80,42.90
2019-03-09 07:17:50.316,21.00,69.80,43.00
2019-03-09 07:17:47.314,21.00,69.80,43.00
2019-03-09 07:17:44.314,21.00,69.80,42.90
2019-03-09 07:17:41.314,21.00,69.80,42.90
2019-03-09 07:17:38.311,21.00,69.80,42.90
2019-03-09 07:17:35.310,21.00,69.80,42.90
2019-03-09 07:17:32.307,21.00,69.80,42.90
2019-03-09 07:17:29.306,21.00,69.80,43.00
2019-03-09 07:17:26.303,21.00,69.80,43.00
2019-03-09 07:17:23.302,21.00,69.80,43.10
2019-03-09 07:17:20.300,21.00,69.80,43.20
2019-03-09 07:17:17.298,21.00,69.80,43.20
2019-03-09 07:17:14.297,21.00,69.80,43.20
2019-03-09 07:17:11.295,21.00,69.80,43.20
2019-03-09 07:17:08.292,21.00,69.80,43.20
2019-03-09 07:17:05.290,21.00,69.80,42.10
2019-03-09 07:17:02.287,21.00,69.80,43.20
2019-03-09 07:16:59.286,21.00,69.80,43.40
2019-03-09 07:16:56.283,21.00,69.80,43.20
2019-03-09 07:16:53.282,21.00,69.80,43.20
2019-03-09 07:16:50.279,21.00,69.80,43.20
2019-03-09 07:16:47.279,21.00,69.80,43.20
2019-03-09 07:16:44.275,21.00,69.80,43.20
2019-03-09 07:16:41.273,21.00,69.80,43.20
2019-03-09 07:16:38.270,20.90,69.80,43.20
2019-03-09 07:16:35.268,21.00,69.62,43.20
2019-03-09 07:16:32.264,21.00,69.80,43.20
2019-03-09 07:16:29.261,21.00,69.62,43.20
2019-03-09 07:16:26.260,21.00,69.80,42.20
2019-03-09 07:16:23.258,20.90,69.80,43.30
2019-03-09 07:16:20.255,20.90,69.62,43.30
2019-03-09 07:16:17.254,20.90,69.62,43.30
2019-03-09 07:16:14.255,21.00,69.62,42.30
2019-03-09 07:16:11.252,20.90,69.80,43.30
2019-03-09 07:16:08.252,20.90,69.62,43.50
2019-03-09 07:16:05.249,20.90,69.62,43.40
2019-03-09 07:16:02.248,20.90,69.62,43.30
2019-03-09 07:15:59.247,20.90,69.62,43.30
2019-03-09 07:15:56.247,20.90,69.62,43.30
2019-03-09 07:15:53.248,20.90,69.62,43.30
2019-03-09 07:15:50.245,20.90,69.62,43.30
2019-03-09 07:15:47.244,20.90,69.62,43.40
2019-03-09 07:15:44.241,20.90,69.62,43.40
2019-03-09 07:15:41.238,20.90,69.62,43.30
2019-03-09 07:15:38.235,20.90,69.62,43.10
2019-03-09 07:15:35.236,20.90,69.62,43.10
2019-03-09 07:15:32.235,20.90,69.62,43.10
2019-03-09 07:15:29.234,20.90,69.62,43.10
2019-03-09 07:15:26.234,20.90,69.62,43.10
2019-03-09 07:15:23.233,20.90,69.62,43.20
2019-03-09 07:15:20.233,20.90,69.62,43.20
2019-03-09 07:15:17.232,20.90,69.62,43.40
2019-03-09 07:15:14.230,20.90,69.62,43.30
2019-03-09 07:15:11.229,20.90,69.62,43.50
2019-03-09 07:15:08.229,20.90,69.62,43.10
2019-03-09 07:15:05.227,20.90,69.62,43.30
2019-03-09 07:15:02.226,20.90,69.62,43.30
2019-03-09 07:14:59.223,20.90,69.62,43.50
2019-03-09 07:14:56.222,20.90,69.62,42.30
2019-03-09 07:14:53.220,20.90,69.62,42.00
2019-03-09 07:14:50.221,20.90,69.62,43.30
2019-03-09 07:14:47.218,20.90,69.62,43.10
2019-03-09 07:14:44.215,20.90,69.62,43.00
2019-03-09 07:14:41.213,20.90,69.62,43.20
2019-03-09 07:14:38.213,20.90,69.62,41.60
2019-03-09 07:14:35.212,20.90,69.62,41.50
2019-03-09 07:14:32.209,20.90,69.62,41.70
2019-03-09 07:14:29.208,20.90,69.62,41.50
2019-03-09 07:14:26.206,20.90,69.62,42.90
2019-03-09 07:14:23.203,20.90,69.62,42.90
2019-03-09 07:14:20.202,20.90,69.62,42.90
2019-03-09 07:14:17.201,20.90,69.62,41.60
2019-03-09 07:14:14.199,20.90,69.62,42.90
2019-03-09 07:14:11.197,20.90,69.62,42.90
2019-03-09 07:14:08.195,20.90,69.62,43.00
2019-03-09 07:14:05.192,20.90,69.62,43.00
2019-03-09 07:14:02.191,20.90,69.62,43.10
2019-03-09 07:13:59.189,20.90,69.62,43.10
2019-03-09 07:13:56.188,20.90,69.62,42.90
2019-03-09 07:13:53.186,20.90,69.62,42.90
2019-03-09 07:13:50.185,20.90,69.62,43.20
2019-03-09 07:13:47.185,20.90,69.62,43.20
2019-03-09 07:13:44.184,20.90,69.62,43.10
2019-03-09 07:13:41.181,20.90,69.62,43.10
2019-03-09 07:13:38.180,20.90,69.62,43.10
2019-03-09 07:13:35.176,20.90,69.62,43.10
2019-03-09 07:13:32.175,20.90,69.62,43.10
2019-03-09 07:13:29.173,20.90,69.62,41.80
2019-03-09 07:13:26.173,20.90,69.62,43.00
2019-03-09 07:13:23.170,20.90,69.62,43.20
2019-03-09 07:13:20.167,20.90,69.62,42.90
2019-03-09 07:13:17.166,20.90,69.62,43.10
2019-03-09 07:13:14.164,20.90,69.62,43.20
2019-03-09 07:13:11.163,20.90,69.62,43.40
2019-03-09 07:13:08.162,20.90,69.62,43.10
2019-03-09 07:13:05.160,20.90,69.62,41.80
2019-03-09 07:13:02.160,20.90,69.62,43.20
2019-03-09 07:12:59.156,20.90,69.62,41.80
2019-03-09 07:12:56.155,20.90,69.62,43.40
2019-03-09 07:12:53.152,20.80,69.62,43.30
2019-03-09 07:12:50.151,20.80,69.44,43.10
2019-03-09 07:12:47.150,20.90,69.62,43.20
2019-03-09 07:12:44.147,20.80,69.62,43.30
2019-03-09 07:12:41.147,20.80,69.44,43.00
2019-03-09 07:12:38.145,20.90,69.62,43.10
2019-03-09 07:12:35.144,20.80,69.62,43.10
2019-03-09 07:12:32.144,20.90,69.62,43.20
2019-03-09 07:12:29.142,20.80,69.62,43.10
2019-03-09 07:12:26.142,20.90,69.44,43.10
2019-03-09 07:12:23.138,20.90,69.44,41.60
2019-03-09 07:12:20.137,20.90,69.62,43.30
2019-03-09 07:12:17.134,20.90,69.62,43.30
2019-03-09 07:12:14.134,20.90,69.62,43.10
2019-03-09 07:12:11.132,20.90,69.44,43.10
2019-03-09 07:12:08.129,20.90,69.44,43.10
2019-03-09 07:12:05.128,20.90,69.62,43.20
2019-03-09 07:12:02.125,20.80,69.62,43.20
2019-03-09 07:11:59.122,20.80,69.44,43.10
2019-03-09 07:11:56.119,20.90,69.44,43.30
2019-03-09 07:11:53.117,20.80,69.62,43.20
2019-03-09 07:11:50.114,20.80,69.44,43.30
2019-03-09 07:11:47.113,20.80,69.62,43.20
2019-03-09 07:11:44.113,20.90,69.44,43.10
2019-03-09 07:11:41.112,20.80,69.44,43.10
2019-03-09 07:11:38.112,20.90,69.44,43.10
2019-03-09 07:11:35.110,20.90,69.44,43.10
2019-03-09 07:11:32.109,20.90,69.44,42.80
2019-03-09 07:11:29.109,20.90,69.44,43.00
2019-03-09 07:11:26.107,20.90,69.62,43.10
2019-03-09 07:11:23.107,20.80,69.62,43.10
2019-03-09 07:11:20.104,20.80,69.44,43.30
2019-03-09 07:11:17.105,20.80,69.44,43.10
2019-03-09 07:11:14.104,20.80,69.44,43.30
2019-03-09 07:11:11.100,20.80,69.44,43.30
2019-03-09 07:11:08.099,20.80,69.62,43.40
2019-03-09 07:11:05.099,20.90,69.62,43.30
2019-03-09 07:11:02.099,20.80,69.62,43.30
2019-03-09 07:10:59.099,20.80,69.44,43.30
2019-03-09 07:10:56.099,20.80,69.44,43.10
2019-03-09 07:10:53.097,20.80,69.44,43.20
2019-03-09 07:10:50.094,20.80,69.44,43.10
2019-03-09 07:10:47.094,20.90,69.44,43.10
2019-03-09 07:10:44.091,20.80,69.62,43.20
2019-03-09 07:10:41.088,20.80,69.44,43.20
2019-03-09 07:10:38.087,20.80,69.44,43.30
2019-03-09 07:10:35.084,20.90,69.44,43.10
2019-03-09 07:10:32.084,20.90,69.62,43.50
2019-03-09 07:10:29.083,20.80,69.62,43.20
2019-03-09 07:10:26.080,20.80,69.44,43.30
2019-03-09 07:10:23.079,20.90,69.44,43.20
2019-03-09 07:10:20.076,20.80,69.62,43.30
2019-03-09 07:10:17.076,20.90,69.44,42.10
2019-03-09 07:10:14.075,20.90,69.44,41.80
2019-03-09 07:10:11.072,20.80,69.62,42.00
2019-03-09 07:10:08.070,20.80,69.44,43.20
2019-03-09 07:10:05.068,20.80,69.44,42.10
2019-03-09 07:10:02.064,20.90,69.44,43.20
2019-03-09 07:09:59.062,20.90,69.62,43.40
2019-03-09 07:09:56.060,20.90,69.62,43.30
2019-03-09 07:09:53.059,20.90,69.62,43.30
2019-03-09 07:09:50.059,20.90,69.62,43.30
2019-03-09 07:09:47.059,20.90,69.62,43.10
2019-03-09 07:09:44.056,20.90,69.62,43.50
2019-03-09 07:09:41.053,20.80,69.62,43.40
2019-03-09 07:09:38.051,20.90,69.44,43.20
2019-03-09 07:09:35.050,20.80,69.62,43.40
2019-03-09 07:09:32.046,20.90,69.44,43.40
2019-03-09 07:09:29.047,20.90,69.62,43.40
2019-03-09 07:09:26.043,20.90,69.62,43.40
2019-03-09 07:09:23.042,20.80,69.62,43.10
2019-03-09 07:09:20.039,20.80,69.44,43.00
2019-03-09 07:09:17.036,20.80,69.44,43.10
2019-03-09 07:09:14.036,20.90,69.62,41.80
2019-03-09 07:09:11.034,20.80,69.62,43.10
2019-03-09 07:09:08.033,20.90,69.44,42.80
2019-03-09 07:09:05.032,20.90,69.62,43.20
2019-03-09 07:09:02.029,20.90,69.62,43.10
2019-03-09 07:08:59.028,20.90,69.62,43.10
2019-03-09 07:08:56.025,20.90,69.62,43.20
2019-03-09 07:08:53.022,20.80,69.62,43.20
2019-03-09 07:08:50.020,20.90,69.44,43.00
2019-03-09 07:08:47.016,20.90,69.62,43.20
2019-03-09 07:08:44.016,20.90,69.62,43.30
2019-03-09 07:08:41.015,20.90,69.62,43.10
2019-03-09 07:08:38.014,20.80,69.62,43.20
2019-03-09 07:08:35.012,20.90,69.44,43.30
2019-03-09 07:08:32.010,20.90,69.62,41.80
2019-03-09 07:08:29.008,20.90,69.62,43.40
2019-03-09 07:08:26.008,20.90,69.62,41.80
2019-03-09 07:08:23.008,20.90,69.62,41.80
2019-03-09 07:08:20.007,20.90,69.62,41.90
2019-03-09 07:08:17.005,20.80,69.62,43.40
2019-03-09 07:08:14.003,20.80,69.44,43.10
2019-03-09 07:08:11.000,20.90,69.62,43.10
2019-03-09 07:08:08.000,20.90,69.44,43.10
2019-03-09 07:08:04.998,20.80,69.62,43.10
2019-03-09 07:08:01.995,20.90,69.44,43.10
2019-03-09 07:07:58.994,20.80,69.62,43.10
2019-03-09 07:07:55.992,20.90,69.62,41.90
2019-03-09 07:07:52.991,20.90,69.44,43.10
2019-03-09 07:07:49.990,20.80,69.62,43.20
2019-03-09 07:07:46.987,20.90,69.44,41.70
2019-03-09 07:07:43.986,20.80,69.62,41.70
2019-03-09 07:07:40.982,20.90,69.44,43.20
2019-03-09 07:07:37.981,20.80,69.62,43.10
2019-03-09 07:07:34.979,20.80,69.44,41.80
2019-03-09 07:07:31.977,20.90,69.62,43.00
2019-03-09 07:07:28.975,20.80,69.62,41.60
2019-03-09 07:07:25.972,20.80,69.44,43.10
2019-03-09 07:07:22.971,20.90,69.44,42.90
2019-03-09 07:07:19.967,20.90,69.44,42.90
2019-03-09 07:07:16.965,20.90,69.44,43.00
2019-03-09 07:07:13.963,20.90,69.44,42.90
